,sents,labels
0,百五十八; 五百九十一,1
13395,七百十四; 九百七十八,1
13396,五百八; 九百五十七,1
13397,三百六十九; 五百五十一,1
13398,八百六十八; 六百四十八,0
13399,二百二十三; 六百九十,1
13400,四百三; 九十六,0
13401,七百三十二; 九百三十九,1
13402,百九十三; 六百九十八,1
13403,九百七; 二百九十八,0
13404,六百八十五; 六百十一,0
13405,八十六; 二百八,1
13406,八百五十四; 百七十三,0
13407,六百二十六; 五百十八,0
13408,八百九十; 百三十,0
13409,二百九十四; 百七十九,0
13410,四百九; 六百四十九,1
13411,三百九十五; 九百七十九,1
13412,五百七十三; 三百七十二,0
13413,九十七; 四百六十八,1
13414,二百十二; 三百九十,1
13415,七百八十一; 六十四,0
13416,八百八十三; 三百九十,0
13417,六百十二; 二百七十九,0
13418,三十; 七百五十五,1
13419,九百十九; 二百七十九,0
13420,六百七十四; 七百六十,1
13421,百三十三; 七百五十二,1
13422,三百四十八; 九百七十八,1
13423,百九十五; 二十一,0
13424,三百七十八; 九百五十九,1
13425,七百四十九; 二十八,0
13426,六百六十七; 八百三十四,1
13427,百六十九; 六百十,1
13428,九十六; 四百九十四,1
13429,四百七; 八百三十五,1
13430,九百二十二; 百九十五,0
13431,三十四; 二百九十五,1
13432,十四; 九百八十二,1
13433,百七十三; 三百,1
13434,二十九; 六百二十,1
13435,三百三十一; 六百二十,1
13436,四百五十八; 百八十八,0
13437,九; 六百六十七,1
13438,百七十三; 九十一,0
13439,五百六十二; 二百六,0
13440,四百八十一; 八百五十一,1
13441,二百六十八; 二十,0
13442,三十一; 七百六十,1
13443,七百三十八; 三百二,0
13444,五百十; 五百七十七,1
13445,五百九十七; 九百七十四,1
13446,七百十六; 四百九十九,0
13447,五百四十四; 八百八十,1
13448,九百六十五; 九百六,0
13449,百六十四; 三百八十五,1
13450,九百十九; 六百七十五,0
13451,二百六十一; 百三十九,0
13452,七百八十四; 百六十九,0
13453,四百六十五; 九百三十,1
13454,二百九; 六十四,0
13455,七; 八百五十八,1
13456,二百三十二; 九十七,0
13457,八百二十三; 九百四十四,1
13458,百七十四; 六十三,0
13459,三百二十九; 九百八十八,1
13460,九百二十八; 六百十四,0
13461,二百六十五; 四百四十四,1
13462,九百五十二; 八百六十二,0
13463,四百三十六; 三百八十四,0
13464,七百八十二; 四百六十五,0
13465,百九十六; 八百八,1
13466,九百三十二; 三百三,0
13467,五百二十二; 百三十四,0
13468,四百三十六; 八百三,1
13469,八百六十六; 八百十三,0
13470,二百九; 六十八,0
13471,二百一; 四十一,0
13472,二百三; 百四十,0
13473,三百十二; 四十六,0
13474,八百二十六; 二百五十二,0
13475,三十七; 二百八十三,1
13476,二百二; 二百九十七,1
13477,六百三十二; 三百三十六,0
13478,四百八十六; 九百五十三,1
13479,二百五; 六百五十二,1
13480,八百五十七; 二百九十八,0
13481,八百三十七; 百三十二,0
13482,六百二十; 四百八,0
13483,百六十六; 六百三十八,1
13484,八百九十四; 百二十五,0
13485,八百二十五; 四百四,0
13486,三百四十五; 九百三十二,1
13487,七百四十三; 七百十七,0
13488,三百十五; 三十二,0
13489,六十三; 二百十七,1
13490,九百九十八; 七百五十二,0
13491,七百四十七; 二百六十七,0
13492,九百六十九; 三百二十一,0
13493,五百四十四; 五十六,0
13494,百九十四; 四百四十三,1
13495,百二十七; 二百九十二,1
13496,七百六十; 六百八,0
13497,四百七十; 六百四十九,1
13498,八十六; 八百六十六,1
13499,七百四十九; 百二十,0
13500,三百二十六; 二百九十三,0
13501,三百五十; 四百七十六,1
13502,三百八十五; 二百五十六,0
13503,九百二十八; 八百六十三,0
13504,五百七; 九十九,0
13505,三百六十五; 百九十三,0
13506,八百四十五; 九百五十三,1
13507,四百四十八; 六百二十七,1
13508,三百十六; 九百五十三,1
13509,五百八十七; 九百二十二,1
13510,五百四; 百十六,0
13511,九百五十九; 九百九十五,1
13512,九百十六; 百三十一,0
13513,四百二十二; 五百二十九,1
13514,五百二十六; 二百二十七,0
13515,三百三十三; 五百,1
13516,四百二十八; 二百三十九,0
13517,三百九十九; 二百四,0
13518,百三十一; 四百四十三,1
13519,五百二十七; 六百二十三,1
13520,五百二; 二百十四,0
13521,四十一; 七百十四,1
13522,四百七十八; 八百二十六,1
13523,七百一; 四百五十一,0
13524,七百四十三; 九百八十,1
13525,四百三十; 九百三十九,1
13526,四百六十七; 四百八十七,1
13527,百九十七; 四百三十五,1
13528,三百六十三; 二百一,0
13529,七百三十五; 四百六,0
13530,九百九十四; 七百九十二,0
13531,八百二十一; 二百二十七,0
13532,九百八十六; 五百四十四,0
13533,九百四十四; 七百四,0
13534,七百六十九; 二百七十三,0
13535,九百二十八; 五百八十三,0
13536,七百二十一; 九百八十四,1
13537,二百五十五; 八百四十八,1
13538,八百九十四; 八十三,0
13539,二百六十二; 六百六十八,1
13540,八百二十三; 六百十九,0
13541,六百四十七; 三百七十四,0
13542,十七; 八百二十三,1
13543,四十七; 七百五十一,1
13544,五百; 六百二十八,1
13545,五百七十八; 百六十八,0
13546,百四十九; 二百八十五,1
13547,百三十一; 二十六,0
13548,三百八十三; 三百八十八,1
13549,八百四; 二百三十,0
13550,九百六十一; 八百四十三,0
13551,三百八; 七百十八,1
13552,二百四十二; 五百六十,1
13553,百九十八; 三百四十一,1
13554,二百二; 二百五十七,1
13555,六百九十三; 四百四十七,0
13556,五百四十五; 四百九十八,0
13557,三十三; 三百六十六,1
13558,二百七十; 九百四十一,1
13559,八百四十; 五百五十二,0
13560,百四十二; 四百六十四,1
13561,二百九十八; 十,0
13562,二百五十; 百五十二,0
13563,二百六十五; 七百八十六,1
13564,七百二十九; 六百三十八,0
13565,四百二十六; 五百九十三,1
13566,八百五十五; 三百八十二,0
13567,六百三十九; 三百二十三,0
13568,四百八十二; 四十八,0
13569,五百五十七; 七百五十五,1
13570,九百三十八; 二百五,0
13571,七百七十六; 百三十五,0
13572,四百七十八; 五百一,1
13573,七百四十九; 五百十六,0
13574,五百六十五; 六百二十,1
13575,百七十五; 五百二十五,1
13576,九百三十二; 二百二十五,0
13577,五百三十五; 四百二十六,0
13578,七百八十二; 五百五十五,0
13579,六百六; 七百七十一,1
13580,八百七十九; 二百七十四,0
13581,二十二; 三百五十九,1
13582,八百二十一; 九百五十二,1
13583,八百九十五; 二百一,0
13584,二百七十七; 八十八,0
13585,五百九十一; 七百八十八,1
13586,二十三; 九百九,1
13587,八百八十五; 五百五十三,0
13588,九百三十; 七百七,0
13589,四百五十九; 五百十三,1
13590,三十七; 四百三十,1
13591,百五十七; 七百五十九,1
13592,七百七十九; 百十九,0
13593,九百三十四; 三十五,0
13594,六百八; 五百七十六,0
13595,六百八十四; 四百二十五,0
13596,六百六十六; 八百七十六,1
13597,四十六; 八百六十二,1
13598,百四十九; 三百八十二,1
13599,三百八十三; 七百四,1
13600,七百九十七; 五百七十四,0
13601,五百十三; 九百十五,1
13602,二百五十二; 四百五十八,1
13603,七百二十一; 八百五十,1
13604,七百六; 六十六,0
13605,六百九; 三百八十七,0
13606,六十三; 八百三十九,1
13607,五百七十一; 八百五十三,1
13608,八百四十; 五百九十九,0
13609,二百五十二; 二百七十二,1
13610,六百七十一; 百六十,0
13611,八百三十九; 九百五十二,1
13612,九十四; 八百二十三,1
13613,七百七十四; 六百六十六,0
13614,百六十三; 百八十一,1
13615,四十五; 二百九十九,1
13616,七十六; 七百二十三,1
13617,八十二; 五十,0
13618,七百七十一; 四百八十一,0
13619,六百四十八; 四百六十七,0
13620,百七十七; 九百十七,1
13621,二十二; 百二十八,1
13622,百六十七; 五百七十二,1
13623,九百九十; 百三十六,0
13624,九百十; 九百三十二,1
13625,四百五十五; 八百四,1
13626,九百九十一; 百五十三,0
13627,九百五; 七百九十三,0
13628,三百四十九; 四百四十四,1
13629,八百二十一; 百三十五,0
13630,九百九十四; 九百七十六,0
13631,三百九十一; 百二十六,0
13632,八百五十四; 六百五十八,0
13633,九十五; 七百八十三,1
13634,八百三十八; 七百四十,0
13635,五百六十二; 四百七,0
13636,五十五; 七百七十三,1
13637,五; 八百六十二,1
13638,百五; 七百三十七,1
13639,五百七十四; 五百九十二,1
13640,六百九十七; 二百九十六,0
13641,三百二; 九百五十八,1
13642,八百十一; 二百二十六,0
13643,二百五十三; 千,1
13644,百七十九; 四百二十五,1
13645,七百九十二; 百五十九,0
13646,三十五; 三百六十一,1
13647,百四十二; 百十七,0
13648,千; 百十,0
13649,六百十六; 七百十三,1
13650,四百七十一; 四百九十二,1
13651,八百六十二; 五百三十八,0
13652,十七; 八百六,1
13653,八百四十二; 二百九十,0
13654,百七十七; 八百八十六,1
13655,四百; 七百二十二,1
13656,四百六十七; 四百四十,0
13657,六百四十二; 九百五十六,1
13658,五百五十八; 三百九十四,0
13659,九百三十五; 二百七十七,0
13660,七百八; 九百四十一,1
13661,三十七; 九百六十三,1
13662,三百五十; 四百九十三,1
13663,四百八十六; 二十五,0
13664,八百二十四; 二百八十五,0
13665,九百三十七; 七百八十六,0
13666,九百七十四; 六百二十五,0
13667,七百六十八; 百九十八,0
13668,五百五十八; 七百六十,1
13669,百四; 百九十八,1
13670,百七十三; 百六十九,0
13671,百八十一; 七百二十,1
13672,六百八十九; 七百九十四,1
13673,二百七十; 七百八十七,1
13674,二百五十二; 二十,0
13675,六十六; 七十六,1
13676,五十八; 二百二十六,1
13677,九百七十四; 四十,0
13678,八百九十; 五百四十二,0
13679,九十八; 三百四十,1
13680,三百三十九; 百六十六,0
13681,六百一; 六百五十一,1
13682,二百四十; 二百九十六,1
13683,三十六; 二百二十一,1
13684,七百十九; 七百七十六,1
13685,八百四十七; 五百二十三,0
13686,四十九; 五百三十五,1
13687,六十八; 六百七十八,1
13688,二百四十一; 八十三,0
13689,四百六十八; 四百二十二,0
13690,八百七; 五百九十六,0
13691,七百六十三; 八百四十九,1
13692,七百三十五; 六百三十一,0
13693,八百一; 六百二十八,0
13694,四百十九; 百二十六,0
13695,二百十三; 四百四,1
13696,四百七十二; 八百三十七,1
13697,九十六; 四百六十七,1
13698,五十一; 八百,1
13699,九百三十七; 三百十二,0
13700,四百四十九; 九百,1
13701,五百二十七; 六百三十九,1
13702,七百九十九; 八百三十八,1
13703,九百七十一; 二十五,0
13704,二百四十; 二十七,0
13705,八百五; 八百四十七,1
13706,七百一; 四百二十三,0
13707,八百三十一; 六百三十三,0
13708,四百四十九; 二百三十七,0
13709,百九十五; 三百六十七,1
13710,九百六; 六百七十五,0
13711,四百六十八; 五百四十,1
13712,六百四十二; 六百七十八,1
13713,九百十六; 二百八十二,0
13714,七百八; 八百九十四,1
13715,九百八; 七百四,0
13716,四百四十二; 百六十四,0
13717,三百二十七; 百四十七,0
13718,二百五十四; 五百三十六,1
13719,四百二十五; 百五十五,0
13720,四十五; 四百十七,1
13721,五百四十一; 二百三十八,0
13722,六百二十四; 三百七,0
13723,六十二; 八百二十七,1
13724,百九十七; 五百七十九,1
13725,五百八十八; 六十九,0
13726,二百九十六; 七百四十五,1
13727,五百五十七; 九百二十一,1
13728,五百; 五百八,1
13729,三百十八; 四百七十七,1
13730,百五十九; 四十,0
13731,三百四十五; 二百十九,0
13732,六百八十二; 八百八十九,1
13733,三百二十七; 四十二,0
13734,九百六十; 二百四十一,0
13735,二百二十二; 七百七十九,1
13736,七百二十; 七百七十四,1
13737,六百七十四; 五百十九,0
13738,五百三十六; 九百十二,1
13739,六百五十六; 百九十二,0
13740,二百三十四; 百六十一,0
13741,四百七十四; 十一,0
13742,七百十八; 五百七十三,0
13743,四百五十八; 八百,1
13744,四百九十五; 六百七十,1
13745,九十七; 三百十四,1
13746,九百三十; 二百三十六,0
13747,六百六十三; 四百十三,0
13748,九百七十一; 二百十五,0
13749,八百五十八; 七百八十一,0
13750,百三十九; 百七十二,1
13751,五百十四; 百七,0
13752,二百三十二; 二百二十七,0
13753,七百十四; 九百十三,1
13754,百九十五; 二百三十三,1
13755,八百八十七; 五百四十三,0
13756,四百四十八; 六百三十二,1
13757,六十七; 八百五十五,1
13758,五百七十; 四百六十八,0
13759,百五十六; 五百五十七,1
13760,四百九十七; 二十九,0
13761,四百八十七; 三百七十四,0
13762,五十四; 百九十二,1
13763,百二十七; 四百五十六,1
13764,四百八; 九百二十五,1
13765,五百八十八; 十五,0
13766,四百二十六; 九百四十二,1
13767,七百二十六; 八十四,0
13768,三百二十三; 三百二十一,0
13769,九百十; 五百三十二,0
13770,二百五十八; 百七十四,0
13771,八百八十二; 三百四十,0
13772,二百十一; 七百九十一,1
13773,八百八十二; 七百十七,0
13774,九百八十四; 八百四十一,0
13775,百五十八; 百十九,0
13776,十一; 四百五十二,1
